nohup: ignoring input
第 5288 轮, 损失: 2.0527, val loss 0.8754
第 5289 轮, 损失: 2.4596, val loss 0.9679
第 5290 轮, 损失: 1.7527, val loss 0.9227
第 5291 轮, 损失: 2.0543, val loss 0.9615
第 5292 轮, 损失: 3.6599, val loss 0.9229
第 5293 轮, 损失: 0.3692, val loss 0.8978
第 5294 轮, 损失: 1.6044, val loss 0.8854
第 5295 轮, 损失: 1.3951, val loss 0.9452
第 5296 轮, 损失: 1.3756, val loss 0.953
第 5297 轮, 损失: 2.2321, val loss 0.8854
第 5298 轮, 损失: 0.7757, val loss 0.933
第 5299 轮, 损失: 0.8281, val loss 0.8762
第 5300 轮, 损失: 2.1667, val loss 0.8876
第 5301 轮, 损失: 0.5819, val loss 0.9224
第 5302 轮, 损失: 0.6508, val loss 0.9013
第 5303 轮, 损失: 2.2619, val loss 0.9184
第 5304 轮, 损失: 2.8728, val loss 1.0205
第 5305 轮, 损失: 1.3122, val loss 0.9853
第 5306 轮, 损失: 3.9896, val loss 0.9271
第 5307 轮, 损失: 1.1839, val loss 0.976
第 5308 轮, 损失: 0.4077, val loss 0.9568
第 5309 轮, 损失: 3.4181, val loss 0.8934
第 5310 轮, 损失: 3.1928, val loss 1.0421
第 5311 轮, 损失: 0.9141, val loss 0.8894
第 5312 轮, 损失: 1.3471, val loss 0.8948
第 5313 轮, 损失: 0.7543, val loss 0.9796
第 5314 轮, 损失: 3.1623, val loss 0.9163
第 5315 轮, 损失: 1.4057, val loss 0.8806
第 5316 轮, 损失: 2.4068, val loss 0.9443
第 5317 轮, 损失: 1.4534, val loss 0.939
第 5318 轮, 损失: 5.3083, val loss 0.9289
第 5319 轮, 损失: 1.2931, val loss 0.8701
第 5320 轮, 损失: 0.2853, val loss 0.8698
第 5321 轮, 损失: 0.7572, val loss 0.8757
第 5322 轮, 损失: 1.3282, val loss 0.8555
第 5323 轮, 损失: 1.1026, val loss 0.9189
第 5324 轮, 损失: 0.7520, val loss 0.9198
第 5325 轮, 损失: 0.6423, val loss 0.9584
第 5326 轮, 损失: 1.6178, val loss 0.8921
第 5327 轮, 损失: 0.8756, val loss 0.961
第 5328 轮, 损失: 0.7667, val loss 0.9442
第 5329 轮, 损失: 3.2837, val loss 0.8819
第 5330 轮, 损失: 1.1363, val loss 0.9168
第 5331 轮, 损失: 2.1175, val loss 0.8921
第 5332 轮, 损失: 1.4260, val loss 0.8752
第 5333 轮, 损失: 2.0656, val loss 0.9451
第 5334 轮, 损失: 2.3965, val loss 0.9153
第 5335 轮, 损失: 0.8469, val loss 1.0228
第 5336 轮, 损失: 2.7920, val loss 0.9124
第 5337 轮, 损失: 2.1787, val loss 0.9614
第 5338 轮, 损失: 1.9339, val loss 0.8297
第 5339 轮, 损失: 2.5831, val loss 0.8941
第 5340 轮, 损失: 0.5275, val loss 0.871
第 5341 轮, 损失: 0.7981, val loss 0.9012
第 5342 轮, 损失: 1.6378, val loss 0.896
第 5343 轮, 损失: 3.5198, val loss 0.9445
第 5344 轮, 损失: 0.8974, val loss 0.8659
第 5345 轮, 损失: 1.0065, val loss 0.8641
第 5346 轮, 损失: 3.9468, val loss 0.8495
第 5347 轮, 损失: 0.6273, val loss 0.8483
第 5348 轮, 损失: 0.7369, val loss 0.8886
第 5349 轮, 损失: 2.1041, val loss 0.8617
第 5350 轮, 损失: 1.7903, val loss 0.8606
第 5351 轮, 损失: 1.0918, val loss 0.9894
第 5352 轮, 损失: 0.6564, val loss 0.9591
第 5353 轮, 损失: 0.3636, val loss 0.8683
第 5354 轮, 损失: 0.6157, val loss 0.8939
第 5355 轮, 损失: 0.9154, val loss 0.8648
第 5356 轮, 损失: 0.7687, val loss 0.8841
第 5357 轮, 损失: 3.7072, val loss 0.8579
第 5358 轮, 损失: 0.7094, val loss 0.8855
第 5359 轮, 损失: 1.4165, val loss 0.9047
第 5360 轮, 损失: 2.4518, val loss 1.0037
第 5361 轮, 损失: 1.1146, val loss 0.9004
第 5362 轮, 损失: 4.1720, val loss 0.8742
第 5363 轮, 损失: 3.0788, val loss 0.9539
第 5364 轮, 损失: 0.7777, val loss 0.9605
第 5365 轮, 损失: 1.3647, val loss 0.8635
第 5366 轮, 损失: 1.2630, val loss 0.8684
第 5367 轮, 损失: 1.1946, val loss 0.9051
第 5368 轮, 损失: 2.8709, val loss 0.9086
第 5369 轮, 损失: 2.4823, val loss 0.9414
第 5370 轮, 损失: 1.2992, val loss 0.9244
第 5371 轮, 损失: 0.9490, val loss 0.9288
第 5372 轮, 损失: 1.4242, val loss 0.8665
第 5373 轮, 损失: 0.5775, val loss 0.9367
第 5374 轮, 损失: 2.5070, val loss 0.8927
第 5375 轮, 损失: 0.6840, val loss 0.9121
第 5376 轮, 损失: 1.6695, val loss 0.8631
第 5377 轮, 损失: 2.4081, val loss 0.949
第 5378 轮, 损失: 2.5891, val loss 0.8772
第 5379 轮, 损失: 0.6000, val loss 0.8716
第 5380 轮, 损失: 0.7843, val loss 0.9345
第 5381 轮, 损失: 3.3561, val loss 0.9706
第 5382 轮, 损失: 1.0080, val loss 1.0233
第 5383 轮, 损失: 0.8318, val loss 0.8867
第 5384 轮, 损失: 0.7553, val loss 0.8673
第 5385 轮, 损失: 2.1032, val loss 0.8883
第 5386 轮, 损失: 1.8586, val loss 0.8629
第 5387 轮, 损失: 2.7835, val loss 0.8423
第 5388 轮, 损失: 1.6874, val loss 0.876
第 5389 轮, 损失: 2.5264, val loss 1.014
第 5390 轮, 损失: 1.8375, val loss 0.9349
第 5391 轮, 损失: 1.9864, val loss 0.9088
第 5392 轮, 损失: 5.6488, val loss 0.8913
第 5393 轮, 损失: 1.7330, val loss 0.8932
第 5394 轮, 损失: 0.5234, val loss 0.9377
第 5395 轮, 损失: 0.6637, val loss 0.8502
第 5396 轮, 损失: 4.0659, val loss 0.861
第 5397 轮, 损失: 2.5723, val loss 0.9014
第 5398 轮, 损失: 1.0223, val loss 0.9073
第 5399 轮, 损失: 1.7166, val loss 0.9111
第 5400 轮, 损失: 0.8517, val loss 0.8606
第 5401 轮, 损失: 3.3985, val loss 0.8765
第 5402 轮, 损失: 0.4569, val loss 0.8645
第 5403 轮, 损失: 2.0771, val loss 0.8447
第 5404 轮, 损失: 1.4441, val loss 0.8763
第 5405 轮, 损失: 1.4856, val loss 0.8655
第 5406 轮, 损失: 0.9333, val loss 0.8758
第 5407 轮, 损失: 1.8866, val loss 0.9097
第 5408 轮, 损失: 1.6056, val loss 0.884
第 5409 轮, 损失: 1.6732, val loss 0.8696
第 5410 轮, 损失: 1.6099, val loss 0.8559
第 5411 轮, 损失: 3.5570, val loss 0.9015
第 5412 轮, 损失: 1.0895, val loss 0.9192
第 5413 轮, 损失: 0.5999, val loss 0.8988
第 5414 轮, 损失: 1.3413, val loss 0.9777
第 5415 轮, 损失: 0.2489, val loss 0.9126
第 5416 轮, 损失: 1.8616, val loss 0.9205
第 5417 轮, 损失: 2.0774, val loss 0.8693
第 5418 轮, 损失: 2.0231, val loss 0.9298
第 5419 轮, 损失: 4.0431, val loss 0.8676
第 5420 轮, 损失: 1.0046, val loss 0.8662
第 5421 轮, 损失: 0.7629, val loss 0.8554
第 5422 轮, 损失: 1.7737, val loss 0.8921
第 5423 轮, 损失: 9.4885, val loss 1.0619
第 5424 轮, 损失: 0.9488, val loss 0.9802
第 5425 轮, 损失: 1.1570, val loss 0.9577
第 5426 轮, 损失: 0.3175, val loss 0.9043
第 5427 轮, 损失: 2.6955, val loss 0.8533
第 5428 轮, 损失: 1.2765, val loss 0.8664
第 5429 轮, 损失: 1.2480, val loss 0.8798
第 5430 轮, 损失: 0.5186, val loss 0.9344
第 5431 轮, 损失: 0.7430, val loss 0.9004
第 5432 轮, 损失: 1.1670, val loss 0.8564
第 5433 轮, 损失: 2.7469, val loss 0.9225
第 5434 轮, 损失: 1.9455, val loss 0.8951
第 5435 轮, 损失: 1.6298, val loss 0.9549
第 5436 轮, 损失: 1.7727, val loss 0.8897
第 5437 轮, 损失: 0.9157, val loss 0.8648
第 5438 轮, 损失: 0.6313, val loss 0.8547
第 5439 轮, 损失: 0.9835, val loss 0.8628
第 5440 轮, 损失: 2.3579, val loss 0.897
第 5441 轮, 损失: 0.7552, val loss 0.8982
第 5442 轮, 损失: 0.8428, val loss 0.8847
第 5443 轮, 损失: 1.3104, val loss 0.9159
第 5444 轮, 损失: 2.7335, val loss 0.8179
第 5445 轮, 损失: 3.6887, val loss 0.8157
第 5446 轮, 损失: 1.4454, val loss 0.8604
第 5447 轮, 损失: 1.7086, val loss 0.8656
第 5448 轮, 损失: 1.1231, val loss 0.8695
第 5449 轮, 损失: 0.6398, val loss 0.9024
第 5450 轮, 损失: 0.7957, val loss 0.8308
第 5451 轮, 损失: 2.2654, val loss 0.8827
第 5452 轮, 损失: 0.4494, val loss 0.8826
第 5453 轮, 损失: 0.2666, val loss 0.8923
第 5454 轮, 损失: 0.7451, val loss 0.8647
第 5455 轮, 损失: 1.2099, val loss 0.9638
第 5456 轮, 损失: 1.2902, val loss 0.8542
第 5457 轮, 损失: 2.0803, val loss 0.8683
第 5458 轮, 损失: 0.2530, val loss 0.8227
第 5459 轮, 损失: 0.2789, val loss 0.8548
第 5460 轮, 损失: 1.5341, val loss 0.8571
第 5461 轮, 损失: 2.2888, val loss 0.8474
第 5462 轮, 损失: 0.8528, val loss 0.8972
第 5463 轮, 损失: 1.6355, val loss 0.8403
第 5464 轮, 损失: 3.2561, val loss 0.9092
第 5465 轮, 损失: 1.2510, val loss 1.0112
第 5466 轮, 损失: 1.3787, val loss 0.9731
第 5467 轮, 损失: 1.4960, val loss 0.9119
第 5468 轮, 损失: 1.4577, val loss 0.8573
第 5469 轮, 损失: 2.2338, val loss 0.9003
第 5470 轮, 损失: 2.6064, val loss 0.8927
第 5471 轮, 损失: 1.9416, val loss 0.8736
第 5472 轮, 损失: 1.4037, val loss 0.8494
第 5473 轮, 损失: 1.6650, val loss 0.9623
第 5474 轮, 损失: 0.7864, val loss 1.0162
第 5475 轮, 损失: 1.9247, val loss 0.9813
第 5476 轮, 损失: 0.6331, val loss 0.968
第 5477 轮, 损失: 0.3410, val loss 0.9056
第 5478 轮, 损失: 0.6342, val loss 0.8812
第 5479 轮, 损失: 1.6539, val loss 0.8536
第 5480 轮, 损失: 1.5619, val loss 0.8987
第 5481 轮, 损失: 0.3774, val loss 0.9087
第 5482 轮, 损失: 1.7015, val loss 0.8882
第 5483 轮, 损失: 1.0687, val loss 0.8889
第 5484 轮, 损失: 1.6429, val loss 0.9012
第 5485 轮, 损失: 0.4883, val loss 0.8671
第 5486 轮, 损失: 1.5361, val loss 0.8107
第 5487 轮, 损失: 1.2795, val loss 0.8532
第 5488 轮, 损失: 0.6638, val loss 0.8786
第 5489 轮, 损失: 1.8644, val loss 0.9046
第 5490 轮, 损失: 1.8592, val loss 0.8786
第 5491 轮, 损失: 1.4131, val loss 0.8519
第 5492 轮, 损失: 0.6855, val loss 0.8524
第 5493 轮, 损失: 0.4789, val loss 0.859
第 5494 轮, 损失: 0.5288, val loss 0.8235
第 5495 轮, 损失: 1.0334, val loss 0.9257
第 5496 轮, 损失: 2.4359, val loss 0.8857
第 5497 轮, 损失: 1.7708, val loss 0.9337
第 5498 轮, 损失: 1.2012, val loss 0.9143
第 5499 轮, 损失: 2.6130, val loss 0.9642
第 5500 轮, 损失: 1.7425, val loss 0.8792
第 5501 轮, 损失: 1.2535, val loss 0.9959
第 5502 轮, 损失: 0.6023, val loss 0.8496
第 5503 轮, 损失: 3.1584, val loss 0.877
第 5504 轮, 损失: 1.9621, val loss 0.8307
第 5505 轮, 损失: 1.7198, val loss 0.9481
第 5506 轮, 损失: 1.1392, val loss 0.9107
第 5507 轮, 损失: 1.5761, val loss 0.8987
第 5508 轮, 损失: 1.1840, val loss 0.8931
第 5509 轮, 损失: 0.6841, val loss 0.8794
第 5510 轮, 损失: 0.5879, val loss 0.8356
第 5511 轮, 损失: 1.0904, val loss 0.9107
第 5512 轮, 损失: 1.3705, val loss 0.9199
第 5513 轮, 损失: 1.3008, val loss 0.8995
第 5514 轮, 损失: 4.1616, val loss 0.8877
第 5515 轮, 损失: 0.3231, val loss 0.855
第 5516 轮, 损失: 2.3823, val loss 0.906
第 5517 轮, 损失: 2.2228, val loss 0.8794
第 5518 轮, 损失: 2.0174, val loss 0.9098
第 5519 轮, 损失: 1.8371, val loss 0.8909
第 5520 轮, 损失: 2.0602, val loss 0.8454
第 5521 轮, 损失: 0.7699, val loss 0.8241
第 5522 轮, 损失: 1.9445, val loss 0.8134
第 5523 轮, 损失: 1.7164, val loss 0.9005
第 5524 轮, 损失: 1.0051, val loss 0.8325
第 5525 轮, 损失: 0.4296, val loss 1.0055
第 5526 轮, 损失: 0.4508, val loss 0.8388
第 5527 轮, 损失: 0.2918, val loss 0.8327
第 5528 轮, 损失: 2.4801, val loss 0.8528
第 5529 轮, 损失: 0.9330, val loss 0.9061
第 5530 轮, 损失: 3.6578, val loss 0.9997
第 5531 轮, 损失: 2.0069, val loss 0.8707
第 5532 轮, 损失: 2.1840, val loss 0.88
第 5533 轮, 损失: 0.3731, val loss 0.8435
第 5534 轮, 损失: 1.1093, val loss 0.856
第 5535 轮, 损失: 1.3669, val loss 0.8248
第 5536 轮, 损失: 1.5319, val loss 0.838
第 5537 轮, 损失: 0.8506, val loss 0.8355
第 5538 轮, 损失: 0.7440, val loss 0.8036
第 5539 轮, 损失: 2.3575, val loss 0.8565
第 5540 轮, 损失: 0.6622, val loss 0.8587
第 5541 轮, 损失: 1.0304, val loss 0.8538
第 5542 轮, 损失: 2.2326, val loss 0.8462
第 5543 轮, 损失: 1.5826, val loss 0.9438
第 5544 轮, 损失: 2.3746, val loss 0.8805
第 5545 轮, 损失: 1.3086, val loss 0.9044
第 5546 轮, 损失: 0.6083, val loss 0.8925
第 5547 轮, 损失: 2.6323, val loss 0.8518
第 5548 轮, 损失: 1.2735, val loss 0.9037
第 5549 轮, 损失: 1.4406, val loss 0.7975
第 5550 轮, 损失: 1.3995, val loss 0.8063
第 5551 轮, 损失: 0.7562, val loss 0.8754
第 5552 轮, 损失: 2.3146, val loss 0.8471
第 5553 轮, 损失: 1.1702, val loss 0.8267
第 5554 轮, 损失: 1.4313, val loss 0.8567
第 5555 轮, 损失: 1.9383, val loss 0.8524
第 5556 轮, 损失: 0.5807, val loss 0.8423
第 5557 轮, 损失: 1.5599, val loss 0.842
第 5558 轮, 损失: 0.7079, val loss 0.8396
第 5559 轮, 损失: 1.3611, val loss 0.8714
第 5560 轮, 损失: 0.8796, val loss 0.805
第 5561 轮, 损失: 1.0035, val loss 0.8662
第 5562 轮, 损失: 1.0142, val loss 0.817
第 5563 轮, 损失: 0.9049, val loss 0.8694
第 5564 轮, 损失: 2.1629, val loss 0.8156
第 5565 轮, 损失: 0.7688, val loss 0.8799
第 5566 轮, 损失: 2.1992, val loss 0.8545
第 5567 轮, 损失: 1.7892, val loss 0.8594
第 5568 轮, 损失: 1.3036, val loss 0.8896
第 5569 轮, 损失: 0.9603, val loss 0.8379
第 5570 轮, 损失: 1.4241, val loss 0.8003
第 5571 轮, 损失: 1.3022, val loss 0.8351
第 5572 轮, 损失: 1.5885, val loss 0.8546
第 5573 轮, 损失: 3.1255, val loss 0.8617
第 5574 轮, 损失: 2.2113, val loss 0.8216
第 5575 轮, 损失: 0.6803, val loss 0.8951
第 5576 轮, 损失: 0.6872, val loss 0.818
第 5577 轮, 损失: 0.6266, val loss 0.8608
第 5578 轮, 损失: 3.6055, val loss 0.8438
第 5579 轮, 损失: 1.3009, val loss 0.8395
第 5580 轮, 损失: 2.9944, val loss 0.8187
第 5581 轮, 损失: 1.6860, val loss 0.8486
第 5582 轮, 损失: 0.8167, val loss 0.8237
第 5583 轮, 损失: 1.5486, val loss 0.854
第 5584 轮, 损失: 0.5519, val loss 0.8476
第 5585 轮, 损失: 0.8711, val loss 0.8879
第 5586 轮, 损失: 1.6848, val loss 0.9133
第 5587 轮, 损失: 0.6974, val loss 0.8958
第 5588 轮, 损失: 0.8734, val loss 0.8697
第 5589 轮, 损失: 0.7747, val loss 0.8435
第 5590 轮, 损失: 1.4050, val loss 0.8223
第 5591 轮, 损失: 2.1953, val loss 0.8439
第 5592 轮, 损失: 1.6421, val loss 0.8375
第 5593 轮, 损失: 3.4329, val loss 0.9349
第 5594 轮, 损失: 1.4964, val loss 0.9601
第 5595 轮, 损失: 0.7052, val loss 0.8912
第 5596 轮, 损失: 1.4283, val loss 0.9612
第 5597 轮, 损失: 0.3386, val loss 0.8726
第 5598 轮, 损失: 0.1922, val loss 0.8642
第 5599 轮, 损失: 1.2193, val loss 0.8272
第 5600 轮, 损失: 1.6857, val loss 0.8269
第 5601 轮, 损失: 3.9320, val loss 0.8577
第 5602 轮, 损失: 1.6891, val loss 0.8515
第 5603 轮, 损失: 1.1446, val loss 0.8258
第 5604 轮, 损失: 1.6310, val loss 0.9191
第 5605 轮, 损失: 1.2536, val loss 0.8914
第 5606 轮, 损失: 0.8136, val loss 0.8173
第 5607 轮, 损失: 0.8599, val loss 0.9003
第 5608 轮, 损失: 0.9334, val loss 0.8188
第 5609 轮, 损失: 0.3903, val loss 0.8122
第 5610 轮, 损失: 0.2309, val loss 0.8461
第 5611 轮, 损失: 1.9394, val loss 0.8291
第 5612 轮, 损失: 1.0661, val loss 0.8985
第 5613 轮, 损失: 0.9343, val loss 0.8497
第 5614 轮, 损失: 1.3354, val loss 0.9024
第 5615 轮, 损失: 2.5355, val loss 0.8461
第 5616 轮, 损失: 3.6927, val loss 0.8392
第 5617 轮, 损失: 0.3074, val loss 0.8859
第 5618 轮, 损失: 1.5443, val loss 0.8737
第 5619 轮, 损失: 1.3061, val loss 0.8583
第 5620 轮, 损失: 0.4766, val loss 0.8441
第 5621 轮, 损失: 2.1522, val loss 0.8303
第 5622 轮, 损失: 0.9559, val loss 0.8555
第 5623 轮, 损失: 0.8060, val loss 0.8547
第 5624 轮, 损失: 0.9815, val loss 0.8336
第 5625 轮, 损失: 0.9373, val loss 0.9115
第 5626 轮, 损失: 0.5059, val loss 0.9194
第 5627 轮, 损失: 0.6745, val loss 0.8444
第 5628 轮, 损失: 2.3064, val loss 0.83
第 5629 轮, 损失: 1.3959, val loss 0.8185
第 5630 轮, 损失: 1.0485, val loss 0.8564
第 5631 轮, 损失: 0.4708, val loss 0.8581
第 5632 轮, 损失: 1.8193, val loss 0.8196
第 5633 轮, 损失: 0.9235, val loss 0.8506
第 5634 轮, 损失: 0.2980, val loss 0.8378
第 5635 轮, 损失: 1.4403, val loss 0.7986
第 5636 轮, 损失: 1.7597, val loss 0.7943
第 5637 轮, 损失: 1.1596, val loss 0.8316
第 5638 轮, 损失: 1.3642, val loss 0.8749
第 5639 轮, 损失: 2.7759, val loss 0.921
第 5640 轮, 损失: 1.8973, val loss 0.8355
第 5641 轮, 损失: 0.1932, val loss 0.8221
第 5642 轮, 损失: 5.5470, val loss 0.8894
第 5643 轮, 损失: 1.1361, val loss 0.9462
第 5644 轮, 损失: 0.7173, val loss 0.8205
第 5645 轮, 损失: 0.2721, val loss 0.8119
第 5646 轮, 损失: 0.8420, val loss 0.8057
第 5647 轮, 损失: 0.4224, val loss 0.823
第 5648 轮, 损失: 0.8804, val loss 0.8052
第 5649 轮, 损失: 1.0284, val loss 0.844
第 5650 轮, 损失: 1.9780, val loss 0.8906
第 5651 轮, 损失: 1.9181, val loss 0.8251
第 5652 轮, 损失: 2.4642, val loss 0.8618
第 5653 轮, 损失: 0.8116, val loss 0.828
第 5654 轮, 损失: 3.2633, val loss 0.8123
第 5655 轮, 损失: 1.2780, val loss 0.8909
第 5656 轮, 损失: 2.4042, val loss 0.8526
第 5657 轮, 损失: 1.9387, val loss 0.871
第 5658 轮, 损失: 0.6964, val loss 0.8495
第 5659 轮, 损失: 1.4117, val loss 0.8604
第 5660 轮, 损失: 1.6923, val loss 0.7865
第 5661 轮, 损失: 1.2012, val loss 0.821
第 5662 轮, 损失: 1.3127, val loss 0.8657
第 5663 轮, 损失: 1.7967, val loss 0.9207
第 5664 轮, 损失: 1.3794, val loss 0.8196
第 5665 轮, 损失: 2.6208, val loss 0.8511
第 5666 轮, 损失: 2.7412, val loss 0.8692
第 5667 轮, 损失: 1.4939, val loss 0.858
第 5668 轮, 损失: 1.8867, val loss 0.82
第 5669 轮, 损失: 1.5123, val loss 0.9529
第 5670 轮, 损失: 1.2287, val loss 0.8162
第 5671 轮, 损失: 0.2706, val loss 0.9315
第 5672 轮, 损失: 2.0280, val loss 0.8607
第 5673 轮, 损失: 1.3033, val loss 0.8611
第 5674 轮, 损失: 1.3613, val loss 0.9227
第 5675 轮, 损失: 1.3786, val loss 0.8743
第 5676 轮, 损失: 1.0545, val loss 0.8327
第 5677 轮, 损失: 1.7103, val loss 0.8614
第 5678 轮, 损失: 0.2753, val loss 0.8202
第 5679 轮, 损失: 1.1061, val loss 0.8712
第 5680 轮, 损失: 2.5697, val loss 0.8058
第 5681 轮, 损失: 2.8586, val loss 0.8208
第 5682 轮, 损失: 1.9562, val loss 0.8773
第 5683 轮, 损失: 1.5298, val loss 0.9079
第 5684 轮, 损失: 0.6917, val loss 0.8695
第 5685 轮, 损失: 2.2690, val loss 0.8287
第 5686 轮, 损失: 2.0801, val loss 0.8466
第 5687 轮, 损失: 1.6774, val loss 0.8938
第 5688 轮, 损失: 1.6262, val loss 0.8512
第 5689 轮, 损失: 1.2341, val loss 0.8397
第 5690 轮, 损失: 1.1246, val loss 0.8338
第 5691 轮, 损失: 1.6781, val loss 0.806
第 5692 轮, 损失: 1.7674, val loss 0.9501
第 5693 轮, 损失: 0.4103, val loss 0.8459
第 5694 轮, 损失: 1.8331, val loss 0.8477
第 5695 轮, 损失: 1.7290, val loss 0.8186
第 5696 轮, 损失: 1.8690, val loss 0.839
第 5697 轮, 损失: 0.9619, val loss 0.9724
第 5698 轮, 损失: 0.6082, val loss 0.8244
第 5699 轮, 损失: 1.4462, val loss 0.8371
第 5700 轮, 损失: 0.2782, val loss 0.9031
第 5701 轮, 损失: 1.6126, val loss 0.9034
第 5702 轮, 损失: 2.8977, val loss 0.9274
第 5703 轮, 损失: 1.6646, val loss 0.8447
第 5704 轮, 损失: 0.8491, val loss 0.838
第 5705 轮, 损失: 1.6509, val loss 0.7889
第 5706 轮, 损失: 0.9677, val loss 0.7868
第 5707 轮, 损失: 0.5253, val loss 0.9344
第 5708 轮, 损失: 0.8347, val loss 0.7956
第 5709 轮, 损失: 1.7302, val loss 0.8146
第 5710 轮, 损失: 2.6366, val loss 0.8333
第 5711 轮, 损失: 2.5097, val loss 0.8841
第 5712 轮, 损失: 2.9114, val loss 0.8058
第 5713 轮, 损失: 0.9096, val loss 0.8618
第 5714 轮, 损失: 1.6836, val loss 0.8162
第 5715 轮, 损失: 1.2994, val loss 0.8852
第 5716 轮, 损失: 0.4201, val loss 0.8185
第 5717 轮, 损失: 0.8043, val loss 0.8155
第 5718 轮, 损失: 0.7566, val loss 0.8514
第 5719 轮, 损失: 1.6119, val loss 0.8035
第 5720 轮, 损失: 0.1878, val loss 0.8798
第 5721 轮, 损失: 0.6333, val loss 0.863
第 5722 轮, 损失: 1.0479, val loss 0.8513
第 5723 轮, 损失: 1.9409, val loss 0.7973
第 5724 轮, 损失: 0.4857, val loss 0.9095
第 5725 轮, 损失: 1.1224, val loss 1.0409
第 5726 轮, 损失: 0.8777, val loss 0.949
第 5727 轮, 损失: 2.2206, val loss 0.8647
第 5728 轮, 损失: 1.1043, val loss 0.8193
第 5729 轮, 损失: 2.1370, val loss 0.7902
第 5730 轮, 损失: 1.6719, val loss 0.7906
第 5731 轮, 损失: 0.6709, val loss 0.797
第 5732 轮, 损失: 1.6977, val loss 0.7981
第 5733 轮, 损失: 5.1199, val loss 0.7947
第 5734 轮, 损失: 1.4655, val loss 0.84
第 5735 轮, 损失: 0.7698, val loss 0.8226
第 5736 轮, 损失: 0.6662, val loss 0.7809
第 5737 轮, 损失: 0.3438, val loss 0.8354
第 5738 轮, 损失: 0.2247, val loss 0.816
第 5739 轮, 损失: 0.7902, val loss 0.7864
第 5740 轮, 损失: 0.6008, val loss 0.7768
第 5741 轮, 损失: 2.6113, val loss 0.8405
第 5742 轮, 损失: 2.5108, val loss 0.8147
第 5743 轮, 损失: 1.3139, val loss 0.8402
第 5744 轮, 损失: 1.4006, val loss 0.829
第 5745 轮, 损失: 0.6656, val loss 0.8323
第 5746 轮, 损失: 2.5054, val loss 0.8309
第 5747 轮, 损失: 1.4549, val loss 0.9452
第 5748 轮, 损失: 2.7002, val loss 0.859
第 5749 轮, 损失: 0.8819, val loss 0.8555
第 5750 轮, 损失: 1.7823, val loss 0.8158
第 5751 轮, 损失: 3.0752, val loss 0.8204
第 5752 轮, 损失: 1.7927, val loss 0.8344
第 5753 轮, 损失: 1.9115, val loss 0.8247
第 5754 轮, 损失: 0.8572, val loss 0.8737
第 5755 轮, 损失: 2.6194, val loss 0.8299
第 5756 轮, 损失: 1.8771, val loss 0.8601
第 5757 轮, 损失: 0.6266, val loss 0.8593
第 5758 轮, 损失: 0.7889, val loss 0.8483
第 5759 轮, 损失: 2.9271, val loss 0.7765
第 5760 轮, 损失: 0.4007, val loss 0.8445
第 5761 轮, 损失: 1.3976, val loss 0.8277
第 5762 轮, 损失: 1.3587, val loss 0.8177
第 5763 轮, 损失: 0.5205, val loss 0.879
第 5764 轮, 损失: 2.5400, val loss 0.7825
第 5765 轮, 损失: 0.3378, val loss 0.8383
第 5766 轮, 损失: 1.5039, val loss 0.7921
第 5767 轮, 损失: 0.7347, val loss 0.811
第 5768 轮, 损失: 1.7776, val loss 0.8316
第 5769 轮, 损失: 2.5052, val loss 0.919
第 5770 轮, 损失: 0.5798, val loss 0.7929
第 5771 轮, 损失: 0.2547, val loss 0.7895
第 5772 轮, 损失: 1.0384, val loss 0.8136
第 5773 轮, 损失: 1.3844, val loss 0.7887
第 5774 轮, 损失: 1.5856, val loss 0.8523
第 5775 轮, 损失: 1.0176, val loss 0.8506
第 5776 轮, 损失: 0.4237, val loss 0.8176
第 5777 轮, 损失: 0.3329, val loss 0.8006
第 5778 轮, 损失: 1.5089, val loss 0.8025
第 5779 轮, 损失: 1.6973, val loss 0.7795
第 5780 轮, 损失: 0.7654, val loss 0.796
第 5781 轮, 损失: 0.7216, val loss 0.8622
第 5782 轮, 损失: 1.2261, val loss 0.814
第 5783 轮, 损失: 2.9659, val loss 0.8213
第 5784 轮, 损失: 0.8439, val loss 0.8217
第 5785 轮, 损失: 0.8946, val loss 0.8432
第 5786 轮, 损失: 1.1328, val loss 0.7846
第 5787 轮, 损失: 0.9779, val loss 0.8126
第 5788 轮, 损失: 0.5555, val loss 0.8044
第 5789 轮, 损失: 1.7342, val loss 1.005
第 5790 轮, 损失: 1.7527, val loss 0.8735
第 5791 轮, 损失: 1.7045, val loss 0.8516
第 5792 轮, 损失: 1.3145, val loss 0.8386
第 5793 轮, 损失: 0.2696, val loss 0.809
第 5794 轮, 损失: 2.8870, val loss 0.8158
第 5795 轮, 损失: 1.3124, val loss 0.813
第 5796 轮, 损失: 0.8674, val loss 0.7851
第 5797 轮, 损失: 0.8015, val loss 0.7887
第 5798 轮, 损失: 4.0812, val loss 0.801
第 5799 轮, 损失: 0.8241, val loss 0.8048
第 5800 轮, 损失: 1.3749, val loss 0.8111
第 5801 轮, 损失: 0.5153, val loss 0.7853
第 5802 轮, 损失: 1.8812, val loss 0.8225
第 5803 轮, 损失: 0.6358, val loss 0.7829
第 5804 轮, 损失: 0.7093, val loss 0.7901
第 5805 轮, 损失: 1.2151, val loss 0.8008
第 5806 轮, 损失: 0.5885, val loss 0.8337
第 5807 轮, 损失: 1.2664, val loss 0.7455
